hgnc_id	symbol	ensembl_gene_id	% identical aa >0	% identical aa >10	% identical aa >20	% identical aa >30	% identical aa >40	% identical aa >50
HGNC:18957	MAGI2	ENSG00000187391	6	4	2	2	2	0
HGNC:29647	MAGI3	ENSG00000081026	6	4	2	2	1	0
HGNC:30006	MAGIX	ENSG00000269313	6	5	3	0	0	0
HGNC:6815	MAGOH	ENSG00000162385	1	1	1	1	1	1
HGNC:25504	MAGOHB	ENSG00000111196	1	1	1	1	1	1
HGNC:28880	MAGT1	ENSG00000102158	1	1	1	1	1	1
HGNC:26198	MAIP1	ENSG00000162972	0	0	0	0	0	0
HGNC:27441	MAJIN	ENSG00000168070	0	0	0	0	0	0
HGNC:6816	MAK	ENSG00000111837	19	19	2	1	1	1
HGNC:13703	MAK16	ENSG00000198042	0	0	0	0	0	0
HGNC:6817	MAL	ENSG00000172005	14	14	6	2	0	0
HGNC:13634	MAL2	ENSG00000147676	14	13	5	2	0	0
HGNC:6818	MALL	ENSG00000144063	14	14	5	2	0	0
HGNC:24331	MALRD1	ENSG00000204740	4	1	0	0	0	0
HGNC:21721	MALSU1	ENSG00000156928	0	0	0	0	0	0
HGNC:6819	MALT1	ENSG00000172175	0	0	0	0	0	0
HGNC:23673	MAMDC2	ENSG00000165072	4	4	2	0	0	0
HGNC:24083	MAMDC4	ENSG00000177943	4	4	1	0	0	0
HGNC:13632	MAML1	ENSG00000161021	2	2	2	1	0	0
HGNC:16259	MAML2	ENSG00000184384	2	2	2	0	0	0
HGNC:16272	MAML3	ENSG00000196782	2	2	2	1	0	0
HGNC:2568	MAMLD1	ENSG00000013619	0	0	0	0	0	0
HGNC:26689	MAMSTR	ENSG00000176909	1	0	0	0	0	0
HGNC:6821	MAN1A1	ENSG00000111885	6	6	6	3	2	2
HGNC:6822	MAN1A2	ENSG00000198162	6	6	6	3	2	2
HGNC:6823	MAN1B1	ENSG00000177239	6	6	6	0	0	0
HGNC:19080	MAN1C1	ENSG00000117643	6	6	6	3	2	2
HGNC:6824	MAN2A1	ENSG00000112893	4	4	3	1	1	1
HGNC:6825	MAN2A2	ENSG00000196547	4	4	3	1	1	1
HGNC:6826	MAN2B1	ENSG00000104774	4	4	3	0	0	0
HGNC:29623	MAN2B2	ENSG00000013288	4	4	3	0	0	0
HGNC:6827	MAN2C1	ENSG00000140400	4	4	0	0	0	0
HGNC:6831	MANBA	ENSG00000109323	1	1	0	0	0	0
HGNC:15799	MANBAL	ENSG00000101363	0	0	0	0	0	0
HGNC:21072	MANEA	ENSG00000172469	1	1	1	1	1	1
HGNC:26452	MANEAL	ENSG00000185090	1	1	1	1	1	1
HGNC:15461	MANF	ENSG00000145050	1	1	1	1	1	1
HGNC:25505	MANSC1	ENSG00000111261	2	2	0	0	0	0
HGNC:40023	MANSC4	ENSG00000205693	2	2	0	0	0	0
HGNC:6833	MAOA	ENSG00000189221	7	7	1	1	1	1
HGNC:6834	MAOB	ENSG00000069535	7	7	2	1	1	1
HGNC:6835	MAP1A	ENSG00000166963	2	2	1	0	0	0
HGNC:6836	MAP1B	ENSG00000131711	2	2	1	0	0	0
HGNC:6838	MAP1LC3A	ENSG00000101460	6	6	6	5	3	2
HGNC:13352	MAP1LC3B	ENSG00000140941	6	6	6	6	3	3
HGNC:34390	MAP1LC3B2	ENSG00000258102	6	6	6	6	3	3
HGNC:13353	MAP1LC3C	ENSG00000197769	6	6	6	5	3	0
HGNC:15715	MAP1S	ENSG00000130479	2	2	2	2	1	0
HGNC:6839	MAP2	ENSG00000078018	2	2	0	0	0	0
HGNC:6840	MAP2K1	ENSG00000169032	8	8	7	4	1	1
HGNC:6842	MAP2K2	ENSG00000126934	8	8	7	4	1	1
HGNC:6843	MAP2K3	ENSG00000034152	35	35	34	4	1	1
HGNC:6844	MAP2K4	ENSG00000065559	8	8	7	4	1	0
HGNC:6845	MAP2K5	ENSG00000137764	8	8	7	3	0	0
HGNC:6846	MAP2K6	ENSG00000108984	35	35	32	8	1	1
HGNC:6847	MAP2K7	ENSG00000076984	8	8	7	2	1	0
HGNC:6848	MAP3K1	ENSG00000095015	35	1	0	0	0	0
HGNC:6854	MAP3K2	ENSG00000169967	8	8	2	1	1	1
HGNC:6855	MAP3K3	ENSG00000198909	8	8	2	1	1	1
HGNC:6856	MAP3K4	ENSG00000085511	8	2	0	0	0	0
HGNC:6857	MAP3K5	ENSG00000197442	2	2	2	2	2	1
HGNC:6858	MAP3K6	ENSG00000142733	2	2	2	2	2	0
HGNC:6859	MAP3K7	ENSG00000135341	2	2	0	0	0	0
HGNC:16457	MAP3K7CL	ENSG00000156265	2	1	1	1	0	0
HGNC:6860	MAP3K8	ENSG00000107968	35	35	10	0	0	0
HGNC:6861	MAP3K9	ENSG00000006432	23	12	4	3	2	1
HGNC:6849	MAP3K10	ENSG00000130758	23	19	5	3	3	1
HGNC:6850	MAP3K11	ENSG00000173327	23	21	5	3	3	0
HGNC:6851	MAP3K12	ENSG00000139625	23	18	6	1	1	1
HGNC:6852	MAP3K13	ENSG00000073803	23	13	4	1	1	1
HGNC:6853	MAP3K14	ENSG00000006062	35	19	0	0	0	0
HGNC:31689	MAP3K15	ENSG00000180815	2	2	2	2	2	1
HGNC:26249	MAP3K19	ENSG00000176601	35	7	0	0	0	0
HGNC:17797	MAP3K20	ENSG00000091436	23	16	5	0	0	0
HGNC:29798	MAP3K21	ENSG00000143674	23	16	5	3	2	1
HGNC:6862	MAP4	ENSG00000047849	2	2	0	0	0	0
HGNC:6863	MAP4K1	ENSG00000104814	35	32	9	3	3	0
HGNC:6864	MAP4K2	ENSG00000168067	35	32	10	3	3	2
HGNC:6865	MAP4K3	ENSG00000011566	35	32	10	6	3	2
HGNC:6866	MAP4K4	ENSG00000071054	35	20	5	3	2	2
HGNC:6867	MAP4K5	ENSG00000012983	35	32	10	5	3	2
HGNC:6868	MAP6	ENSG00000171533	1	0	0	0	0	0
HGNC:25753	MAP6D1	ENSG00000180834	1	1	1	1	0	0
HGNC:6869	MAP7	ENSG00000135525	3	3	3	2	0	0
HGNC:25514	MAP7D1	ENSG00000116871	3	3	2	1	0	0
HGNC:25899	MAP7D2	ENSG00000184368	3	3	3	1	0	0
HGNC:25742	MAP7D3	ENSG00000129680	3	3	1	0	0	0
HGNC:26118	MAP9	ENSG00000164114	0	0	0	0	0	0
HGNC:29265	MAP10	ENSG00000212916	0	0	0	0	0	0
HGNC:6871	MAPK1	ENSG00000100030	19	19	19	15	9	1
HGNC:19840	MAPK1IP1L	ENSG00000168175	0	0	0	0	0	0
HGNC:6877	MAPK3	ENSG00000102882	19	19	19	15	5	1
HGNC:6878	MAPK4	ENSG00000141639	19	19	9	1	1	1
HGNC:6879	MAPK6	ENSG00000069956	19	19	4	1	1	0
HGNC:6880	MAPK7	ENSG00000166484	19	19	5	0	0	0
HGNC:6881	MAPK8	ENSG00000107643	19	19	19	12	6	2
HGNC:6882	MAPK8IP1	ENSG00000121653	11	1	1	1	1	0
HGNC:6883	MAPK8IP2	ENSG00000008735	11	1	1	1	0	0
HGNC:6884	MAPK8IP3	ENSG00000138834	1	1	1	1	1	1
HGNC:6886	MAPK9	ENSG00000050748	19	19	19	11	6	2
HGNC:6872	MAPK10	ENSG00000109339	19	19	17	9	2	2
HGNC:6873	MAPK11	ENSG00000185386	19	19	19	14	10	3
HGNC:6874	MAPK12	ENSG00000188130	19	19	19	15	7	3
HGNC:6875	MAPK13	ENSG00000156711	19	19	19	15	9	3
HGNC:6876	MAPK14	ENSG00000112062	19	19	19	15	10	4
HGNC:24667	MAPK15	ENSG00000181085	19	19	15	0	0	0
HGNC:18752	MAPKAP1	ENSG00000119487	0	0	0	0	0	0
HGNC:6887	MAPKAPK2	ENSG00000162889	6	5	5	3	1	1
HGNC:6888	MAPKAPK3	ENSG00000114738	6	6	5	3	2	1
HGNC:6889	MAPKAPK5	ENSG00000089022	6	5	5	2	0	0
HGNC:29536	MAPKBP1	ENSG00000137802	26	1	1	1	1	0
HGNC:6890	MAPRE1	ENSG00000101367	2	2	2	2	2	2
HGNC:6891	MAPRE2	ENSG00000166974	2	2	2	2	2	1
HGNC:6892	MAPRE3	ENSG00000084764	2	2	2	2	2	2
HGNC:6893	MAPT	ENSG00000186868	2	2	2	1	0	0
HGNC:26189	MARC1	ENSG00000186205	2	2	2	1	1	1
HGNC:26064	MARC2	ENSG00000117791	2	2	2	1	1	1
HGNC:26077	MARCH1	ENSG00000145416	6	6	3	1	1	1
HGNC:28038	MARCH2	ENSG00000099785	6	6	6	1	1	1
HGNC:28728	MARCH3	ENSG00000173926	6	6	5	1	1	1
HGNC:29269	MARCH4	ENSG00000144583	6	6	2	2	2	1
HGNC:26025	MARCH5	ENSG00000198060	0	0	0	0	0	0
HGNC:30550	MARCH6	ENSG00000145495	0	0	0	0	0	0
HGNC:17393	MARCH7	ENSG00000136536	1	1	1	0	0	0
HGNC:23356	MARCH8	ENSG00000165406	6	5	1	1	0	0
HGNC:25139	MARCH9	ENSG00000139266	6	6	2	2	2	1
HGNC:26655	MARCH10	ENSG00000173838	1	1	0	0	0	0
HGNC:33609	MARCH11	ENSG00000183654	6	6	2	2	1	0
HGNC:6759	MARCKS	ENSG00000277443	1	1	1	0	0	0
HGNC:7142	MARCKSL1	ENSG00000175130	1	1	1	1	1	0
HGNC:6895	MARCO	ENSG00000019169	3	3	3	0	0	0
HGNC:53644	MARCOL	ENSG00000248109	0	0	0	0	0	0
HGNC:29562	MARF1	ENSG00000166783	0	0	0	0	0	0
HGNC:6896	MARK1	ENSG00000116141	3	3	3	3	3	3
HGNC:3332	MARK2	ENSG00000072518	3	3	3	3	3	3
HGNC:6897	MARK3	ENSG00000075413	3	3	3	3	3	3
HGNC:13538	MARK4	ENSG00000007047	3	3	3	3	3	3
HGNC:6898	MARS	ENSG00000166986	7	5	0	0	0	0
HGNC:25133	MARS2	ENSG00000247626	7	7	2	0	0	0
HGNC:28674	MARVELD1	ENSG00000155254	14	13	1	0	0	0
HGNC:26401	MARVELD2	ENSG00000152939	5	5	0	0	0	0
HGNC:30525	MARVELD3	ENSG00000140832	2	1	0	0	0	0
HGNC:6899	MAS1	ENSG00000130368	10	10	9	6	0	0
HGNC:13961	MAS1L	ENSG00000204687	10	10	9	0	0	0
HGNC:6901	MASP1	ENSG00000127241	2	1	1	1	1	0
HGNC:6902	MASP2	ENSG00000009724	2	1	1	1	1	0
HGNC:19034	MAST1	ENSG00000105613	13	8	3	3	3	2
HGNC:19035	MAST2	ENSG00000086015	13	6	3	3	3	2
HGNC:19036	MAST3	ENSG00000099308	13	10	3	3	3	3
HGNC:19037	MAST4	ENSG00000069020	13	3	3	3	0	0
HGNC:19042	MASTL	ENSG00000120539	13	13	0	0	0	0
HGNC:6903	MAT1A	ENSG00000151224	1	1	1	1	1	1
HGNC:6904	MAT2A	ENSG00000168906	1	1	1	1	1	1
HGNC:6905	MAT2B	ENSG00000038274	0	0	0	0	0	0
HGNC:6906	MATK	ENSG00000007264	32	32	31	15	1	0
HGNC:6907	MATN1	ENSG00000162510	12	12	10	5	2	1
HGNC:6908	MATN2	ENSG00000132561	12	10	3	0	0	0
HGNC:6909	MATN3	ENSG00000132031	12	12	3	3	0	0
HGNC:6910	MATN4	ENSG00000124159	12	11	9	2	2	0
HGNC:6912	MATR3	ENSG00000015479	1	1	1	0	0	0
HGNC:29140	MAU2	ENSG00000129933	0	0	0	0	0	0
HGNC:29233	MAVS	ENSG00000088888	0	0	0	0	0	0
HGNC:6913	MAX	ENSG00000125952	0	0	0	0	0	0
HGNC:6914	MAZ	ENSG00000103495	36	29	2	2	0	0
HGNC:6915	MB	ENSG00000198125	11	11	10	0	0	0
HGNC:30438	MB21D2	ENSG00000180611	9	9	1	0	0	0
HGNC:6916	MBD1	ENSG00000141644	8	2	0	0	0	0
HGNC:6917	MBD2	ENSG00000134046	8	8	1	1	1	0
HGNC:6918	MBD3	ENSG00000071655	8	8	8	1	1	1
HGNC:15774	MBD3L1	ENSG00000170948	8	8	7	7	0	0
HGNC:18532	MBD3L2	ENSG00000230522	8	8	7	7	4	4
HGNC:53435	MBD3L2B	ENSG00000196589	8	8	7	7	4	4
HGNC:37205	MBD3L3	ENSG00000182315	8	8	7	7	4	4
HGNC:37206	MBD3L4	ENSG00000205718	8	8	7	7	4	4
HGNC:37204	MBD3L5	ENSG00000237247	8	8	7	7	4	4
HGNC:6919	MBD4	ENSG00000129071	1	1	0	0	0	0
HGNC:20444	MBD5	ENSG00000204406	1	1	0	0	0	0
HGNC:20445	MBD6	ENSG00000166987	1	1	1	0	0	0
HGNC:20427	MBIP	ENSG00000151332	3	0	0	0	0	0
HGNC:6922	MBL2	ENSG00000165471	0	0	0	0	0	0
HGNC:22180	MBLAC1	ENSG00000214309	0	0	0	0	0	0
HGNC:33711	MBLAC2	ENSG00000176055	4	4	0	0	0	0
HGNC:6923	MBNL1	ENSG00000152601	3	3	3	2	2	2
HGNC:16746	MBNL2	ENSG00000139793	3	3	3	2	2	2
HGNC:20564	MBNL3	ENSG00000076770	3	3	3	2	2	2
HGNC:21579	MBOAT1	ENSG00000172197	5	5	4	1	1	1
HGNC:25193	MBOAT2	ENSG00000143797	5	5	4	1	1	1
HGNC:32311	MBOAT4	ENSG00000177669	5	5	2	0	0	0
HGNC:15505	MBOAT7	ENSG00000125505	5	5	2	0	0	0
HGNC:6925	MBP	ENSG00000197971	0	0	0	0	0	0
HGNC:19866	MBTD1	ENSG00000011258	18	8	1	1	1	1
HGNC:15456	MBTPS1	ENSG00000140943	9	2	0	0	0	0
HGNC:15455	MBTPS2	ENSG00000012174	0	0	0	0	0	0
HGNC:6929	MC1R	ENSG00000258839	18	18	16	4	3	0
HGNC:6930	MC2R	ENSG00000185231	18	18	13	4	3	0
HGNC:6931	MC3R	ENSG00000124089	18	18	16	4	4	2
HGNC:6932	MC4R	ENSG00000166603	18	18	17	4	4	2
HGNC:6933	MC5R	ENSG00000176136	18	18	18	4	4	2
HGNC:6934	MCAM	ENSG00000076706	3	3	2	0	0	0
HGNC:29622	MCAT	ENSG00000100294	0	0	0	0	0	0
HGNC:6935	MCC	ENSG00000171444	1	1	0	0	0	0
HGNC:6936	MCCC1	ENSG00000078070	4	4	4	2	0	0
HGNC:6937	MCCC2	ENSG00000131844	1	1	1	1	0	0
HGNC:20668	MCCD1	ENSG00000204511	0	0	0	0	0	0
HGNC:16732	MCEE	ENSG00000124370	1	1	0	0	0	0
HGNC:27291	MCEMP1	ENSG00000183019	0	0	0	0	0	0
HGNC:6940	MCF2	ENSG00000101977	23	18	4	2	1	0
HGNC:14576	MCF2L	ENSG00000126217	23	19	3	2	1	0
HGNC:30319	MCF2L2	ENSG00000053524	23	10	3	2	1	0
HGNC:18451	MCFD2	ENSG00000180398	1	1	1	0	0	0
HGNC:4479	MCHR1	ENSG00000128285	32	31	2	0	0	0
HGNC:20867	MCHR2	ENSG00000152034	32	32	7	1	0	0
HGNC:40050	MCIDAS	ENSG00000234602	2	2	0	0	0	0
HGNC:6943	MCL1	ENSG00000143384	7	6	0	0	0	0
HGNC:6944	MCM2	ENSG00000073111	8	8	7	0	0	0
HGNC:6945	MCM3	ENSG00000112118	8	8	7	0	0	0
HGNC:6946	MCM3AP	ENSG00000160294	2	0	0	0	0	0
HGNC:6947	MCM4	ENSG00000104738	8	8	7	0	0	0
HGNC:6948	MCM5	ENSG00000100297	8	8	7	2	0	0
HGNC:6949	MCM6	ENSG00000076003	8	8	7	0	0	0
HGNC:6950	MCM7	ENSG00000166508	8	8	7	3	0	0
HGNC:16147	MCM8	ENSG00000125885	8	8	7	0	0	0
HGNC:21484	MCM9	ENSG00000111877	8	7	0	0	0	0
HGNC:18043	MCM10	ENSG00000065328	0	0	0	0	0	0
HGNC:25782	MCMBP	ENSG00000197771	0	0	0	0	0	0
HGNC:26368	MCMDC2	ENSG00000178460	8	8	0	0	0	0
HGNC:13356	MCOLN1	ENSG00000090674	2	2	2	2	2	1
HGNC:13357	MCOLN2	ENSG00000153898	2	2	2	2	2	1
HGNC:13358	MCOLN3	ENSG00000055732	2	2	2	2	2	2
HGNC:6954	MCPH1	ENSG00000147316	0	0	0	0	0	0
HGNC:28007	MCRIP1	ENSG00000225663	2	2	2	1	0	0
HGNC:14142	MCRIP2	ENSG00000172366	2	2	2	0	0	0
HGNC:6960	MCRS1	ENSG00000187778	0	0	0	0	0	0
HGNC:26183	MCTP1	ENSG00000175471	1	1	1	1	1	0
HGNC:25636	MCTP2	ENSG00000140563	1	1	1	1	1	0
HGNC:23357	MCTS1	ENSG00000232119	0	0	0	0	0	0
HGNC:23526	MCU	ENSG00000156026	1	1	1	1	1	0
HGNC:26076	MCUB	ENSG00000005059	1	1	1	1	1	0
HGNC:21097	MCUR1	ENSG00000050393	1	1	1	1	0	0
HGNC:21163	MDC1	ENSG00000137337	1	0	0	0	0	0
HGNC:6967	MDFI	ENSG00000112559	2	2	1	1	1	0
HGNC:28870	MDFIC	ENSG00000135272	2	2	1	0	0	0
HGNC:53442	MDFIC2	ENSG00000242120	2	2	2	0	0	0
HGNC:19267	MDGA1	ENSG00000112139	4	4	1	1	1	1
HGNC:19835	MDGA2	ENSG00000139915	4	4	1	1	1	1
HGNC:6970	MDH1	ENSG00000014641	1	1	1	0	0	0
HGNC:17836	MDH1B	ENSG00000138400	1	1	0	0	0	0
HGNC:6971	MDH2	ENSG00000146701	5	5	5	0	0	0
HGNC:6972	MDK	ENSG00000110492	1	1	1	1	1	0
HGNC:29917	MDM1	ENSG00000111554	0	0	0	0	0	0
HGNC:6973	MDM2	ENSG00000135679	1	1	1	1	0	0
HGNC:6974	MDM4	ENSG00000198625	1	1	1	1	0	0
HGNC:18302	MDN1	ENSG00000112159	3	0	0	0	0	0
HGNC:28781	MDP1	ENSG00000213920	0	0	0	0	0	0
HGNC:29633	MDS2	ENSG00000197880	0	0	0	0	0	0
HGNC:6983	ME1	ENSG00000065833	2	2	2	2	2	2
HGNC:6984	ME2	ENSG00000082212	2	2	2	2	2	2
HGNC:6985	ME3	ENSG00000151376	2	2	2	2	2	2
HGNC:6986	MEA1	ENSG00000124733	0	0	0	0	0	0
HGNC:25674	MEAF6	ENSG00000163875	0	0	0	0	0	0
HGNC:29325	MEAK7	ENSG00000140950	3	3	0	0	0	0
HGNC:3498	MECOM	ENSG00000085276	1	1	1	1	1	1
HGNC:6990	MECP2	ENSG00000169057	1	1	0	0	0	0
HGNC:19691	MECR	ENSG00000116353	17	17	4	0	0	0
HGNC:9234	MED1	ENSG00000125686	0	0	0	0	0	0
HGNC:17903	MED4	ENSG00000136146	0	0	0	0	0	0
HGNC:19970	MED6	ENSG00000133997	0	0	0	0	0	0
HGNC:2378	MED7	ENSG00000155868	3	1	0	0	0	0
HGNC:19971	MED8	ENSG00000159479	0	0	0	0	0	0
HGNC:25487	MED9	ENSG00000141026	0	0	0	0	0	0
HGNC:28760	MED10	ENSG00000133398	0	0	0	0	0	0
HGNC:32687	MED11	ENSG00000161920	0	0	0	0	0	0
HGNC:11957	MED12	ENSG00000184634	1	1	1	1	1	1
HGNC:16050	MED12L	ENSG00000144893	1	1	1	1	1	1
HGNC:22474	MED13	ENSG00000108510	1	1	1	1	1	1
HGNC:22962	MED13L	ENSG00000123066	1	1	1	1	1	1
HGNC:2370	MED14	ENSG00000180182	0	0	0	0	0	0
HGNC:40162	MED14OS	ENSG00000234636	0	0	0	0	0	0
HGNC:14248	MED15	ENSG00000099917	0	0	0	0	0	0
HGNC:17556	MED16	ENSG00000175221	0	0	0	0	0	0
HGNC:2375	MED17	ENSG00000042429	0	0	0	0	0	0
HGNC:25944	MED18	ENSG00000130772	0	0	0	0	0	0
HGNC:29600	MED19	ENSG00000156603	0	0	0	0	0	0
HGNC:16840	MED20	ENSG00000124641	0	0	0	0	0	0
HGNC:11473	MED21	ENSG00000152944	0	0	0	0	0	0
HGNC:11477	MED22	ENSG00000148297	0	0	0	0	0	0
HGNC:2372	MED23	ENSG00000112282	0	0	0	0	0	0
HGNC:22963	MED24	ENSG00000008838	0	0	0	0	0	0
HGNC:28845	MED25	ENSG00000104973	1	1	1	0	0	0
HGNC:2376	MED26	ENSG00000105085	0	0	0	0	0	0
HGNC:2377	MED27	ENSG00000160563	0	0	0	0	0	0
HGNC:24628	MED28	ENSG00000118579	0	0	0	0	0	0
HGNC:23074	MED29	ENSG00000063322	0	0	0	0	0	0
HGNC:23032	MED30	ENSG00000164758	0	0	0	0	0	0
HGNC:24260	MED31	ENSG00000108590	0	0	0	0	0	0
HGNC:25926	MEDAG	ENSG00000102802	0	0	0	0	0	0
HGNC:6993	MEF2A	ENSG00000068305	4	4	3	2	2	2
HGNC:6995	MEF2B	ENSG00000213999	4	4	3	3	1	0
HGNC:6996	MEF2C	ENSG00000081189	4	4	3	3	2	2
HGNC:6997	MEF2D	ENSG00000116604	4	4	3	2	2	1
HGNC:6998	MEFV	ENSG00000103313	79	56	2	0	0	0
HGNC:3232	MEGF6	ENSG00000162591	3	2	2	0	0	0
HGNC:3233	MEGF8	ENSG00000105429	27	10	0	0	0	0
HGNC:3234	MEGF9	ENSG00000106780	27	17	1	0	0	0
HGNC:29634	MEGF10	ENSG00000145794	3	3	2	2	1	1
HGNC:29635	MEGF11	ENSG00000157890	3	3	2	2	1	1
HGNC:28613	MEI1	ENSG00000167077	2	0	0	0	0	0
HGNC:43638	MEI4	ENSG00000269964	0	0	0	0	0	0
HGNC:23429	MEIG1	ENSG00000197889	0	0	0	0	0	0
HGNC:51253	MEIKIN	ENSG00000239642	0	0	0	0	0	0
HGNC:28569	MEIOB	ENSG00000162039	0	0	0	0	0	0
HGNC:26670	MEIOC	ENSG00000180336	0	0	0	0	0	0
HGNC:7000	MEIS1	ENSG00000143995	12	11	8	4	2	2
HGNC:7001	MEIS2	ENSG00000134138	12	11	4	4	2	2
HGNC:29537	MEIS3	ENSG00000105419	12	11	4	4	2	2
HGNC:16870	MELK	ENSG00000165304	18	18	12	0	0	0
HGNC:7037	MELTF	ENSG00000163975	3	2	2	2	0	0
HGNC:14014	MEMO1	ENSG00000162959	0	0	0	0	0	0
HGNC:7010	MEN1	ENSG00000133895	0	0	0	0	0	0
HGNC:7013	MEOX1	ENSG00000005102	1	1	1	1	1	0
HGNC:7014	MEOX2	ENSG00000106511	1	1	1	1	0	0
HGNC:7015	MEP1A	ENSG00000112818	35	11	1	1	1	0
HGNC:7020	MEP1B	ENSG00000141434	35	12	1	1	1	0
HGNC:20247	MEPCE	ENSG00000146834	1	1	0	0	0	0
HGNC:13361	MEPE	ENSG00000152595	0	0	0	0	0	0
HGNC:7027	MERTK	ENSG00000153208	53	53	7	2	0	0
HGNC:13520	MESD	ENSG00000117899	0	0	0	0	0	0
HGNC:29658	MESP1	ENSG00000166823	2	2	1	1	1	1
HGNC:29659	MESP2	ENSG00000188095	2	2	1	1	0	0
HGNC:7028	MEST	ENSG00000106484	12	12	1	0	0	0
HGNC:7029	MET	ENSG00000105976	53	47	1	1	0	0
HGNC:15789	METAP1	ENSG00000164024	7	6	1	1	0	0
HGNC:32583	METAP1D	ENSG00000172878	7	7	2	1	1	0
HGNC:16672	METAP2	ENSG00000111142	7	7	0	0	0	0
HGNC:14151	METRN	ENSG00000103260	1	1	1	1	1	0
HGNC:27584	METRNL	ENSG00000176845	1	1	1	1	1	0
HGNC:7030	METTL1	ENSG00000037897	0	0	0	0	0	0
HGNC:25755	METTL2A	ENSG00000087995	3	3	3	3	2	2
HGNC:18272	METTL2B	ENSG00000165055	3	3	3	3	2	2
HGNC:17563	METTL3	ENSG00000165819	0	0	0	0	0	0
HGNC:24726	METTL4	ENSG00000101574	0	0	0	0	0	0
HGNC:25006	METTL5	ENSG00000138382	0	0	0	0	0	0
HGNC:28343	METTL6	ENSG00000206562	3	3	3	3	3	0
HGNC:24550	METTL7A	ENSG00000185432	4	4	1	1	1	1
HGNC:28276	METTL7B	ENSG00000170439	4	4	1	1	1	1
HGNC:25856	METTL8	ENSG00000123600	3	3	3	2	2	0
HGNC:24586	METTL9	ENSG00000197006	0	0	0	0	0	0
HGNC:31932	METTL11B	ENSG00000203740	1	1	1	1	0	0
HGNC:29330	METTL14	ENSG00000145388	0	0	0	0	0	0
HGNC:26606	METTL15	ENSG00000169519	0	0	0	0	0	0
HGNC:28484	METTL16	ENSG00000127804	0	0	0	0	0	0
HGNC:19280	METTL17	ENSG00000165792	1	1	0	0	0	0
HGNC:28793	METTL18	ENSG00000171806	0	0	0	0	0	0
HGNC:30476	METTL21A	ENSG00000144401	4	4	3	1	0	0
HGNC:33717	METTL21C	ENSG00000139780	4	4	3	0	0	0
HGNC:28368	METTL22	ENSG00000067365	0	0	0	0	0	0
HGNC:26988	METTL23	ENSG00000181038	4	4	4	0	0	0
HGNC:21566	METTL24	ENSG00000053328	2	2	0	0	0	0
HGNC:26228	METTL25	ENSG00000127720	1	1	1	0	0	0
HGNC:14141	METTL26	ENSG00000130731	0	0	0	0	0	0
HGNC:19068	METTL27	ENSG00000165171	4	4	0	0	0	0
HGNC:33482	MEX3A	ENSG00000254726	3	3	3	3	3	1
HGNC:25297	MEX3B	ENSG00000183496	3	3	3	3	3	2
HGNC:28040	MEX3C	ENSG00000176624	3	3	3	3	1	0
HGNC:16734	MEX3D	ENSG00000181588	3	3	3	3	2	0
HGNC:7032	MFAP1	ENSG00000140259	0	0	0	0	0	0
HGNC:7033	MFAP2	ENSG00000117122	1	1	1	0	0	0
HGNC:7034	MFAP3	ENSG00000037749	1	1	1	1	1	0
HGNC:29083	MFAP3L	ENSG00000198948	1	1	1	1	1	0
HGNC:7035	MFAP4	ENSG00000166482	25	25	23	20	1	0
HGNC:29673	MFAP5	ENSG00000197614	1	1	1	0	0	0
HGNC:24858	MFF	ENSG00000168958	0	0	0	0	0	0
HGNC:7036	MFGE8	ENSG00000140545	35	20	3	3	1	1
HGNC:16982	MFHAS1	ENSG00000147324	31	15	0	0	0	0
HGNC:18262	MFN1	ENSG00000171109	1	1	1	1	1	1
HGNC:16877	MFN2	ENSG00000116688	1	1	1	1	1	1
HGNC:7038	MFNG	ENSG00000100060	3	3	2	2	2	2
HGNC:18121	MFRP	ENSG00000235718	35	21	4	0	0	0
HGNC:25874	MFSD1	ENSG00000118855	7	6	0	0	0	0
HGNC:25897	MFSD2A	ENSG00000168389	2	2	1	1	0	0
HGNC:37207	MFSD2B	ENSG00000205639	2	2	1	1	1	0
HGNC:25157	MFSD3	ENSG00000167700	1	1	1	0	0	0
HGNC:25433	MFSD4A	ENSG00000174514	1	1	0	0	0	0
HGNC:21053	MFSD4B	ENSG00000173214	1	1	0	0	0	0
HGNC:28156	MFSD5	ENSG00000182544	7	5	0	0	0	0
HGNC:24711	MFSD6	ENSG00000151690	1	1	0	0	0	0
HGNC:26656	MFSD6L	ENSG00000185156	1	1	0	0	0	0
HGNC:28486	MFSD8	ENSG00000164073	7	6	0	0	0	0
HGNC:28158	MFSD9	ENSG00000135953	7	5	0	0	0	0
HGNC:16894	MFSD10	ENSG00000109736	7	6	2	0	0	0
HGNC:25458	MFSD11	ENSG00000092931	0	0	0	0	0	0
HGNC:28299	MFSD12	ENSG00000161091	2	2	1	0	0	0
HGNC:26196	MFSD13A	ENSG00000138111	0	0	0	0	0	0
HGNC:23363	MFSD14A	ENSG00000156875	7	7	1	1	1	1
HGNC:23376	MFSD14B	ENSG00000148110	7	7	2	1	1	1
HGNC:23672	MFSD14C	ENSG00000196312	7	7	3	2	2	2
HGNC:14010	MGA	ENSG00000174197	16	0	0	0	0	0
HGNC:7043	MGAM	ENSG00000257335	6	5	3	2	2	2
HGNC:28101	MGAM2	ENSG00000257743	6	3	2	2	2	0
HGNC:29969	MGARP	ENSG00000137463	0	0	0	0	0	0
